        Freq           Mag,
0.0000000000000,0.0000000000000
0.1220700000000,0.0496106000000
0.2441410000000,0.0649866000000
0.3662110000000,0.0602676000000
0.4882810000000,0.0930005000000
0.6103520000000,0.0600265000000
0.7324220000000,0.0547014000000
0.8544920000000,0.0603678000000
0.9765620000000,0.0371338000000
1.0986300000000,0.0583417000000
1.2207000000000,0.0634472000000
1.3427700000000,0.0642576000000
1.4648400000000,0.0725122000000
1.5869100000000,0.0433491000000
1.7089800000000,0.0452801000000
1.8310500000000,0.0573087000000
1.9531200000000,0.0323411000000
2.0752000000000,0.0382817000000
2.1972700000000,0.0461800000000
2.3193400000000,0.1068120000000
2.4414100000000,0.1236590000000
2.5634800000000,0.0993841000000
2.6855500000000,0.0699665000000
2.8076200000000,0.0940201000000
2.9296900000000,0.0590472000000
3.0517600000000,0.0939414000000
3.1738300000000,0.0878523000000
3.2959000000000,0.0640102000000
3.4179700000000,0.0548356000000
3.5400400000000,0.0518452000000
3.6621100000000,0.0775327000000
3.7841800000000,0.0540089000000
3.9062500000000,0.0493720000000
4.0283200000000,0.0423834000000
4.1503900000000,0.0917919000000
4.2724600000000,0.0704378000000
4.3945300000000,0.0373576000000
4.5166000000000,0.0307245000000
4.6386700000000,0.0345685000000
4.7607400000000,0.0420845000000
4.8828100000000,0.0227255000000
5.0048800000000,0.0377132000000
5.1269500000000,0.0334037000000
5.2490200000000,0.0245847000000
5.3710900000000,0.0259584000000
5.4931600000000,0.0392144000000
5.6152300000000,0.0191698000000
5.7373000000000,0.0435842000000
5.8593800000000,0.0299988000000
5.9814500000000,0.0205754000000
6.1035200000000,0.0223863000000
6.2255900000000,0.0283428000000
6.3476600000000,0.0275242000000
6.4697300000000,0.0209498000000
6.5918000000000,0.0197687000000
6.7138700000000,0.0158257000000
6.8359400000000,0.0244743000000
6.9580100000000,0.0123361000000
7.0800800000000,0.0142249000000
7.2021500000000,0.0179846000000
7.3242200000000,0.0154618000000
7.4462900000000,0.0235238000000
7.5683600000000,0.0209601000000
7.6904300000000,0.0202163000000
7.8125000000000,0.0195959000000
7.9345700000000,0.0176085000000
8.0566400000000,0.0154699000000
8.1787100000000,0.0143606000000
8.3007800000000,0.0107978000000
8.4228500000000,0.0159712000000
8.5449200000000,0.0110365000000
8.6669900000000,0.0156261000000
8.7890600000000,0.0125187000000
8.9111300000000,0.0144464000000
9.0332000000000,0.0092470500000
9.1552700000000,0.0123444000000
9.2773400000000,0.0101821000000
9.3994100000000,0.0091448400000
9.5214800000000,0.0086243700000
9.6435500000000,0.0156663000000
9.7656200000000,0.0093736100000
9.8877000000000,0.0094687800000
10.0098000000000,0.0092334300000
10.1318000000000,0.0075171700000
10.2539000000000,0.0080929100000
10.3760000000000,0.0102692000000
10.4980000000000,0.0060198200000
10.6201000000000,0.0118240000000
10.7422000000000,0.0063582200000
10.8643000000000,0.0073320800000
10.9863000000000,0.0097064300000
11.1084000000000,0.0073935200000
11.2305000000000,0.0079055000000
11.3525000000000,0.0097617800000
11.4746000000000,0.0097044600000
11.5967000000000,0.0045536200000
11.7188000000000,0.0058637200000
11.8408000000000,0.0099036100000
11.9629000000000,0.0096714500000
12.0850000000000,0.0049000100000
12.2070000000000,0.0071346800000
12.3291000000000,0.0055189500000
12.4512000000000,0.0072737800000
12.5732000000000,0.0072801200000
12.6953000000000,0.0048643000000
12.8174000000000,0.0069931600000
12.9395000000000,0.0060354800000
13.0615000000000,0.0031451100000
13.1836000000000,0.0063806700000
13.3057000000000,0.0061528500000
13.4277000000000,0.0066388200000
13.5498000000000,0.0040779100000
13.6719000000000,0.0065236700000
13.7939000000000,0.0064718200000
13.9160000000000,0.0073718700000
14.0381000000000,0.0063046200000
14.1602000000000,0.0060218200000
14.2822000000000,0.0051030200000
14.4043000000000,0.0082536400000
14.5264000000000,0.0039288000000
14.6484000000000,0.0041144200000
14.7705000000000,0.0052594500000
14.8926000000000,0.0044574600000
15.0146000000000,0.0053230500000
15.1367000000000,0.0040556200000
15.2588000000000,0.0070925000000
15.3809000000000,0.0058411400000
15.5029000000000,0.0037350300000
15.6250000000000,0.0054997200000
15.7471000000000,0.0049470500000
15.8691000000000,0.0053820800000
15.9912000000000,0.0038754100000
16.1133000000000,0.0028869100000
16.2354000000000,0.0034437800000
16.3574000000000,0.0045121300000
16.4795000000000,0.0022429000000
16.6016000000000,0.0041553000000
16.7236000000000,0.0033881600000
16.8457000000000,0.0051018600000
16.9678000000000,0.0030958300000
17.0898000000000,0.0051882000000
17.2119000000000,0.0044587400000
17.3340000000000,0.0051259200000
17.4561000000000,0.0046882000000
17.5781000000000,0.0044234600000
17.7002000000000,0.0033271500000
17.8223000000000,0.0034478300000
17.9443000000000,0.0034858300000
18.0664000000000,0.0042436900000
18.1885000000000,0.0032183700000
18.3105000000000,0.0027216200000
18.4326000000000,0.0035290000000
18.5547000000000,0.0033431800000
18.6768000000000,0.0032764700000
18.7988000000000,0.0041855000000
18.9209000000000,0.0023530800000
19.0430000000000,0.0030156500000
19.1650000000000,0.0031651300000
19.2871000000000,0.0043478200000
19.4092000000000,0.0021220700000
19.5312000000000,0.0021433000000
19.6533000000000,0.0029238500000
19.7754000000000,0.0036970300000
19.8975000000000,0.0024988000000
20.0195000000000,0.0017096200000
20.1416000000000,0.0034568200000
20.2637000000000,0.0033366400000
20.3857000000000,0.0026564800000
20.5078000000000,0.0026826600000
20.6299000000000,0.0025028700000
20.7520000000000,0.0028717200000
20.8740000000000,0.0023052200000
20.9961000000000,0.0024537200000
21.1182000000000,0.0029187400000
21.2402000000000,0.0035074300000
21.3623000000000,0.0021237500000
21.4844000000000,0.0018473800000
21.6064000000000,0.0029597800000
21.7285000000000,0.0024242100000
21.8506000000000,0.0025305000000
21.9727000000000,0.0019783400000
22.0947000000000,0.0023361800000
22.2168000000000,0.0032776100000
22.3389000000000,0.0025985100000
22.4609000000000,0.0014249800000
22.5830000000000,0.0019790500000
22.7051000000000,0.0032500000000
22.8271000000000,0.0031792900000
22.9492000000000,0.0014142900000
23.0713000000000,0.0026619000000
23.1934000000000,0.0024506300000
23.3154000000000,0.0027963200000
23.4375000000000,0.0026220900000
23.5596000000000,0.0015467800000
23.6816000000000,0.0022789700000
23.8037000000000,0.0019581100000
23.9258000000000,0.0012821800000
24.0479000000000,0.0028917800000
24.1699000000000,0.0018836000000
24.2920000000000,0.0022899400000
24.4141000000000,0.0017620000000
24.5361000000000,0.0024008100000
24.6582000000000,0.0026474900000
24.7803000000000,0.0016893600000
24.9023000000000,0.0024560900000
25.0244000000000,0.0010383400000
25.1465000000000,0.0020205300000
25.2686000000000,0.0024949200000
25.3906000000000,0.0020163800000
25.5127000000000,0.0017571100000
25.6348000000000,0.0015035500000
25.7568000000000,0.0017788000000
25.8789000000000,0.0026499500000
26.0010000000000,0.0017466900000
26.1230000000000,0.0020192300000
26.2451000000000,0.0013837700000
26.3672000000000,0.0013608900000
26.4893000000000,0.0015680500000
26.6113000000000,0.0025042500000
26.7334000000000,0.0010476800000
26.8555000000000,0.0026788300000
26.9775000000000,0.0016753800000
27.0996000000000,0.0017666100000
27.2217000000000,0.0016174200000
27.3438000000000,0.0014083100000
27.4658000000000,0.0018295800000
27.5879000000000,0.0017911900000
27.7100000000000,0.0016928400000
27.8320000000000,0.0015329700000
27.9541000000000,0.0011329200000
28.0762000000000,0.0013668600000
28.1982000000000,0.0017328800000
28.3203000000000,0.0020753700000
28.4424000000000,0.0016519200000
28.5645000000000,0.0014367800000
28.6865000000000,0.0011213400000
28.8086000000000,0.0016727700000
28.9307000000000,0.0014936300000
29.0527000000000,0.0012263600000
29.1748000000000,0.0013957400000
29.2969000000000,0.0018631200000
29.4189000000000,0.0012020400000
29.5410000000000,0.0012425600000
29.6631000000000,0.0016637400000
29.7852000000000,0.0015684500000
29.9072000000000,0.0011525600000
30.0293000000000,0.0013699300000
30.1514000000000,0.0009736620000
30.2734000000000,0.0014390200000
30.3955000000000,0.0019120800000
30.5176000000000,0.0016910100000
30.6396000000000,0.0010894400000
30.7617000000000,0.0019650700000
30.8838000000000,0.0011274100000
31.0059000000000,0.0016649300000
31.1279000000000,0.0013186400000
31.2500000000000,0.0009566500000
31.3721000000000,0.0011694000000
31.4941000000000,0.0015077000000
31.6162000000000,0.0008828190000
31.7383000000000,0.0014783400000
31.8604000000000,0.0014587500000
31.9824000000000,0.0016008000000
32.1045000000000,0.0021818300000
32.2266000000000,0.0009440520000
32.3486000000000,0.0010016700000
32.4707000000000,0.0008310960000
32.5928000000000,0.0008789510000
32.7148000000000,0.0018082100000
32.8369000000000,0.0016004400000
32.9590000000000,0.0013245100000
33.0811000000000,0.0013777400000
33.2031000000000,0.0011241600000
33.3252000000000,0.0013690100000
33.4473000000000,0.0006389870000
33.5693000000000,0.0013006400000
33.6914000000000,0.0014695700000
33.8135000000000,0.0011514200000
33.9355000000000,0.0009567780000
34.0576000000000,0.0009621910000
34.1797000000000,0.0008201230000
34.3018000000000,0.0010878200000
34.4238000000000,0.0010805800000
34.5459000000000,0.0012462000000
34.6680000000000,0.0014182200000
34.7900000000000,0.0014311500000
34.9121000000000,0.0013519600000
35.0342000000000,0.0014489700000
35.1562000000000,0.0010566000000
35.2783000000000,0.0005935140000
35.4004000000000,0.0011627600000
35.5225000000000,0.0012351300000
35.6445000000000,0.0013996000000
35.7666000000000,0.0012250600000
35.8887000000000,0.0012195400000
36.0107000000000,0.0008537480000
36.1328000000000,0.0009639910000
36.2549000000000,0.0010577100000
36.3770000000000,0.0011368700000
36.4990000000000,0.0010791800000
36.6211000000000,0.0011243900000
36.7432000000000,0.0010241800000
36.8652000000000,0.0009371280000
36.9873000000000,0.0007661590000
37.1094000000000,0.0007566520000
37.2314000000000,0.0008197740000
37.3535000000000,0.0009835000000
37.4756000000000,0.0014063300000
37.5977000000000,0.0011986500000
37.7197000000000,0.0009195450000
37.8418000000000,0.0012643600000
37.9639000000000,0.0009286550000
38.0859000000000,0.0007586630000
38.2080000000000,0.0008567950000
38.3301000000000,0.0012674200000
38.4521000000000,0.0011480500000
38.5742000000000,0.0010915600000
38.6963000000000,0.0007579020000
38.8184000000000,0.0008881760000
38.9404000000000,0.0009372960000
39.0625000000000,0.0007400430000
39.1846000000000,0.0011099500000
39.3066000000000,0.0009527470000
39.4287000000000,0.0008700740000
39.5508000000000,0.0006447280000
39.6729000000000,0.0011822300000
39.7949000000000,0.0004585720000
39.9170000000000,0.0010192900000
40.0391000000000,0.0008929690000
40.1611000000000,0.0009048830000
40.2832000000000,0.0008568800000
40.4053000000000,0.0011517800000
40.5273000000000,0.0008213440000
40.6494000000000,0.0009484070000
40.7715000000000,0.0009684310000
40.8936000000000,0.0006515520000
41.0156000000000,0.0008055650000
41.1377000000000,0.0006068240000
41.2598000000000,0.0005815280000
41.3818000000000,0.0007406910000
41.5039000000000,0.0006301270000
41.6260000000000,0.0008207690000
41.7480000000000,0.0012977400000
41.8701000000000,0.0007376090000
41.9922000000000,0.0013619300000
42.1143000000000,0.0009732240000
42.2363000000000,0.0009149500000
42.3584000000000,0.0008029750000
42.4805000000000,0.0007017000000
42.6025000000000,0.0007801190000
42.7246000000000,0.0009283930000
42.8467000000000,0.0007040740000
42.9688000000000,0.0008840920000
43.0908000000000,0.0007710720000
43.2129000000000,0.0011076600000
43.3350000000000,0.0008790790000
43.4570000000000,0.0006862300000
43.5791000000000,0.0004827440000
43.7012000000000,0.0007460970000
43.8232000000000,0.0012271700000
43.9453000000000,0.0008351740000
44.0674000000000,0.0004619720000
44.1895000000000,0.0009613940000
44.3115000000000,0.0009786270000
44.4336000000000,0.0006574130000
44.5557000000000,0.0006107240000
44.6777000000000,0.0006299570000
44.7998000000000,0.0007588410000
44.9219000000000,0.0008606960000
45.0439000000000,0.0007736840000
45.1660000000000,0.0005582370000
45.2881000000000,0.0009465240000
45.4102000000000,0.0007743570000
45.5322000000000,0.0004283180000
45.6543000000000,0.0009866810000
45.7764000000000,0.0007834090000
45.8984000000000,0.0011064300000
46.0205000000000,0.0007106120000
46.1426000000000,0.0010308400000
46.2646000000000,0.0007317600000
46.3867000000000,0.0008178560000
46.5088000000000,0.0007295300000
46.6309000000000,0.0007099300000
46.7529000000000,0.0005633950000
46.8750000000000,0.0006999700000
46.9971000000000,0.0008759100000
47.1191000000000,0.0007738790000
47.2412000000000,0.0005881800000
47.3633000000000,0.0008352650000
47.4854000000000,0.0005034980000
47.6074000000000,0.0006452530000
47.7295000000000,0.0009799790000
47.8516000000000,0.0005020820000
47.9736000000000,0.0003705610000
48.0957000000000,0.0004957390000
48.2178000000000,0.0007416550000
48.3398000000000,0.0007381320000
48.4619000000000,0.0005521380000
48.5840000000000,0.0005675010000
48.7061000000000,0.0008643790000
48.8281000000000,0.0005803340000
48.9502000000000,0.0007263970000
49.0723000000000,0.0005604360000
49.1943000000000,0.0004265720000
49.3164000000000,0.0005290390000
49.4385000000000,0.0006576340000
49.5605000000000,0.0007512740000
49.6826000000000,0.0006055420000
49.8047000000000,0.0007081560000
